title,price,img_src,link,author,publisher,intro
알루나 특별 한정판 (도서 3권 + 알루나 향수 박스 세트 + 엽서 3장 + 책갈피 1장),없음,https://ssl.pstatic.net/static/book/image/juvenile_pest_82X116.gif&udate=Tue Apr 14 00:49:04 KST 2020,http://book.naver.com/search/search.nhn?query=%EC%9C%A0%EC%9A%B0%EC%A7%80&frameFilterType=1&frameFilterValue=2374197, 유우지,더클북컴퍼니,"처음 관계를 맺은 단 한 사람만을 평생의 반려로 맞을 수 있는 희귀 종족 알루나. 강인한 신체 능력을 타고 났지만 광증을 일으키는 돌연변이 렉시마의 유전자를 품고 있는 종족 렉사. 생태도 특징도 다른 두 종족은 행성 알룬에서 함께 공존하며 살아 가고 있다.
어린 시절 어머니의 재혼으로 렉사 종족의 가족을 얻게 된 알루나 청년 가람. 일찍이 의붓형제 이르칸을 마음에 품은 그는 피와 살인의 욕구가 날뛰는 렉시마의 숙명을 지고 태어난 이르칸이 그의 죽음을 바라는 집안 사람들 사이에서 자신의 목숨을 지키기 발버둥치는 모습을 묵묵히"
부검 스페셜리스트 3,"7,200원(-10%)",https://bookthumb-phinf.pstatic.net/cover/163/208/16320889.jpg?type=m1&udate=Tue Apr 14 00:49:04 KST 2020,http://book.naver.com/search/search.nhn?query=%EA%B0%80%ED%94%84&frameFilterType=1&frameFilterValue=633118, 가프,청어람,
님의 침묵 (큰글씨책)(한국 문학 읽다),"24,300원(-10%)",https://bookthumb-phinf.pstatic.net/cover/163/200/16320036.jpg?type=m1&udate=Tue Apr 14 00:49:04 KST 2020,http://book.naver.com/search/search.nhn?query=%ED%95%9C%EC%9A%A9%EC%9A%B4&frameFilterType=1&frameFilterValue=5000018323, 한용운,정씨책방,"“독립운동가 한용운의 서정시”

님은 갔습니다. 
아아 사랑하는 나의 님은 갔습니다. 푸른 산빛을 깨치고 단풍나무 숲을 향하여 난 작은 길을 걸어서 차마 떨치고 갔습니다. 황금의 꽃같이 굳고 빛나던 옛 맹서는 차디찬 티끌이 되어서 한숨의 미풍(微風)에 날어갔습니다.
날카로운 첫 키스의 추억은 나의 운명의 지침(指針)을 돌려 놓고 뒷걸음쳐서 사라졌습니다. 나는 향기로운 님의 말소리에 귀먹고 꽃다운 님의 얼굴에 눈멀었습니다. 

일러두기
큰글씨책은 저시력자 및 어르신들 모두 편하게 읽을"
"홍비, 짐승의 신부. 1","13,050원(-10%)",https://bookthumb-phinf.pstatic.net/cover/162/855/16285540.jpg?type=m1&udate=Tue Apr 14 00:49:04 KST 2020,http://book.naver.com/search/search.nhn?query=%EC%9D%B4%EC%A3%BC%EC%95%88&frameFilterType=1&frameFilterValue=3952846, 이주안,테라스북,"평생 오직 한 명의 신부만을 사랑할 운명을 타고난 흥황
“백 일을 살아남아 당신의 신부가 될게요!”어미를 잡아먹고 태어난 저주받은 공주, ‘이파’. 
비를 잃은 부왕은 이파에게 죽음보다 더한 선고를 내린다. 

“홍비가 되거라.” 

홍비…… 짐승들의 왕, 홍황의 제물이 되라니!
제발 살려달라고 애원하는 그녀 앞에 나타난 건 
혼이 나갈 만큼 아름다운 사내, 홍황이었다.

“이리 와요, 공주님. 나의 신부가 되어주세요.”

수인족의"
"홍비, 짐승의 신부. 2","13,050원(-10%)",https://bookthumb-phinf.pstatic.net/cover/162/904/16290414.jpg?type=m1&udate=Tue Apr 14 00:49:04 KST 2020,http://book.naver.com/search/search.nhn?query=%EC%9D%B4%EC%A3%BC%EC%95%88&frameFilterType=1&frameFilterValue=3952846, 이주안,테라스북,"평생 오직 한 명의 신부만을 사랑할 운명을 타고난 흥황
“백 일을 살아남아 당신의 신부가 될게요!”어미를 잡아먹고 태어난 저주받은 공주, ‘이파’. 
비를 잃은 부왕은 이파에게 죽음보다 더한 선고를 내린다. 

“홍비가 되거라.” 

홍비…… 짐승들의 왕, 홍황의 제물이 되라니!
제발 살려달라고 애원하는 그녀 앞에 나타난 건 
혼이 나갈 만큼 아름다운 사내, 홍황이었다.

“이리 와요, 공주님. 나의 신부가 되어주세요.”

수인족의"
세컨드 : 두 번째 남자 8,"7,200원(-10%)",https://bookthumb-phinf.pstatic.net/cover/163/222/16322268.jpg?type=m1&udate=Tue Apr 14 00:49:04 KST 2020,http://book.naver.com/search/search.nhn?query=%ED%96%89%EB%B3%B5%ED%95%9C%EA%B8%80%EC%9F%81%EC%9D%B4&frameFilterType=1&frameFilterValue=4544855, 행복한글쟁이,동아,책 상세정보가 없습니다.
햄릿,"7,920원(-10%)",https://bookthumb-phinf.pstatic.net/cover/162/990/16299008.jpg?type=m1&udate=Tue Apr 14 00:49:04 KST 2020,http://book.naver.com/search/search.nhn?query=%EC%9C%8C%EB%A6%AC%EC%97%84+%EC%85%B0%EC%9D%B5%EC%8A%A4%ED%94%BC%EC%96%B4&frameFilterType=1&frameFilterValue=6000003242, 윌리엄 셰익스피어,자화상,"셰익스피어 4대 비극
깊이 있는 인물이 빚어내는
이야기의 향연어느 쪽이 더 고상한가?
가혹한 운명의 돌팔매와 화살을 참고 맞는 것과 밀려드는 역경에 대항하여 맞서 싸워 끝내는 것 중에. 죽는다는 건 곧 잠드는 것. 그뿐이다. 잠이 들면 마음의 고통과 몸을 괴롭히는 수천 가지의 걱정거리도 그친다고 하지. 그럼 이것이야말로 열렬히 바랄만한 결말이 아닌가?
죽는다는 건 자는 것. 잠이 들면 꿈을 꾸지. 아, 그게 걸리는 구나. 현세의 번뇌를 떨쳐 버리고 죽음이라는 잠에 빠졌을 때, 어떠한 꿈을"
님의 침묵(1318 청소년문고 21),"12,420원(-10%)",https://bookthumb-phinf.pstatic.net/cover/163/200/16320037.jpg?type=m1&udate=Tue Apr 14 00:49:04 KST 2020,http://book.naver.com/search/search.nhn?query=%ED%95%9C%EC%9A%A9%EC%9A%B4&frameFilterType=1&frameFilterValue=5000018323, 한용운,미니책방,"“독립운동가 한용운의 서정시”
 
님은 갔습니다. 
아아 사랑하는 나의 님은 갔습니다. 푸른 산빛을 깨치고 단풍나무 숲을 향하여 난 작은 길을 걸어서 차마 떨치고 갔습니다. 황금의 꽃같이 굳고 빛나던 옛 맹서는 차디찬 티끌이 되어서 한숨의 미풍(微風)에 날어갔습니다.
날카로운 첫 키스의 추억은 나의 운명의 지침(指針)을 돌려 놓고 뒷걸음쳐서 사라졌습니다. 나는 향기로운 님의 말소리에 귀먹고 꽃다운 님의 얼굴에 눈멀었습니다. 

20세기 세계 문학을 대표하는 작가들의 작품들을 엄선한 「131"
"홍비, 짐승의 신부 세트(전2권)","26,100원(-10%)",https://bookthumb-phinf.pstatic.net/cover/162/855/16285541.jpg?type=m1&udate=Tue Apr 14 00:49:04 KST 2020,http://book.naver.com/search/search.nhn?query=%EC%9D%B4%EC%A3%BC%EC%95%88&frameFilterType=1&frameFilterValue=3952846, 이주안,테라스북,"평생 오직 한 명의 신부만을 사랑할 운명을 타고난 흥황
“백 일을 살아남아 당신의 신부가 될게요!”어미를 잡아먹고 태어난 저주받은 공주, ‘이파’. 
비를 잃은 부왕은 이파에게 죽음보다 더한 선고를 내린다. 

“홍비가 되거라.” 

홍비…… 짐승들의 왕, 홍황의 제물이 되라니!
제발 살려달라고 애원하는 그녀 앞에 나타난 건 
혼이 나갈 만큼 아름다운 사내, 홍황이었다.

“이리 와요, 공주님. 나의 신부가 되어주세요.”

수인족의"
재벌을 넘어 귀족으로 8,"7,200원(-10%)",https://bookthumb-phinf.pstatic.net/cover/163/189/16318974.jpg?type=m1&udate=Tue Apr 14 00:49:04 KST 2020,http://book.naver.com/search/search.nhn?query=%ED%91%B8%EB%8B%AC&frameFilterType=1&frameFilterValue=4078375, 푸달,영상출판미디어(영상노트),
햄릿(미니북),"5,310원(-10%)",https://bookthumb-phinf.pstatic.net/cover/162/990/16299009.jpg?type=m1&udate=Tue Apr 14 00:49:04 KST 2020,http://book.naver.com/search/search.nhn?query=%EC%9C%8C%EB%A6%AC%EC%97%84+%EC%85%B0%EC%9D%B5%EC%8A%A4%ED%94%BC%EC%96%B4&frameFilterType=1&frameFilterValue=6000003242, 윌리엄 셰익스피어,자화상,"셰익스피어 4대 비극
깊이 있는 인물이 빚어내는
이야기의 향연어느 쪽이 더 고상한가?
가혹한 운명의 돌팔매와 화살을 참고 맞는 것과 밀려드는 역경에 대항하여 맞서 싸워 끝내는 것 중에. 죽는다는 건 곧 잠드는 것. 그뿐이다. 잠이 들면 마음의 고통과 몸을 괴롭히는 수천 가지의 걱정거리도 그친다고 하지. 그럼 이것이야말로 열렬히 바랄만한 결말이 아닌가?
죽는다는 건 자는 것. 잠이 들면 꿈을 꾸지. 아, 그게 걸리는 구나. 현세의 번뇌를 떨쳐 버리고 죽음이라는 잠에 빠졌을 때, 어떠한 꿈을"
웹소설 탐구(아로리 총서 25),"7,110원(-10%)",https://bookthumb-phinf.pstatic.net/cover/163/200/16320073.jpg?type=m1&udate=Tue Apr 14 00:49:04 KST 2020,http://book.naver.com/search/search.nhn?query=%EC%9C%A0%EC%A0%95%EC%9B%90&frameFilterType=1&frameFilterValue=106926, 유정원,지식의날개,"독자를 사로잡은 디지털 콘텐츠의 최강자
우리는 왜 웹소설에 열광하는가종이책 시장의 불황에도 웹소설 시장은 해마다 규모가 커지며 성장을 거듭하고 있다. 바쁜 일상에서 출퇴근이나 이동 중에, 혹은 점심시간을 이용해 언제 어디서나 읽기가 가능하고, 해시태그라는 나침반을 통해 원하는 장르를 손쉽게 찾을 수 있다는 점이 독자의 무한한 애정을 받으며 성장하는 배경이라 할 수 있다. 그렇다면 웹소설은 어떤 매력을 지녔기에 이렇게 관심을 받으며 성장하고 있는 걸까?

이 책에서는 국내 웹소설 중에서 예상치 못한"
말도로르의 노래(달섬 세계고전 13),"10,000원",https://bookthumb-phinf.pstatic.net/cover/163/012/16301229.jpg?type=m1&udate=Tue Apr 14 00:49:04 KST 2020,http://book.naver.com/search/search.nhn?query=%EB%A1%9C%ED%8A%B8%EB%A0%88%EC%95%84%EB%AA%BD&frameFilterType=1&frameFilterValue=6000000897, 로트레아몽,달섬,"말도로르의 노래첫 번째 노래두 번째 노래세 번째 노래네 번째 노래다섯 번째 노래여섯 번째 노래로트레아몽의 편지 작품 해설로트레아몽 연보"
그랜드 마스터 회귀하다 11,"7,200원(-10%)",https://bookthumb-phinf.pstatic.net/cover/163/189/16318975.jpg?type=m1&udate=Tue Apr 14 00:49:04 KST 2020,http://book.naver.com/search/search.nhn?query=%EB%82%A0%EB%A7%9D&frameFilterType=1&frameFilterValue=2330507, 날망,영상출판미디어(영상노트),
탬버린,"12,600원(-10%)",https://bookthumb-phinf.pstatic.net/cover/163/180/16318011.jpg?type=m1&udate=Tue Apr 14 00:49:04 KST 2020,http://book.naver.com/search/search.nhn?query=%EA%B9%80%EC%9C%A0%EB%8B%B4&frameFilterType=1&frameFilterValue=4224627, 김유담,창비,"삶의 징글맞음이 경쾌하게 울린다!
지친 감각을 일깨우는 단단하고 탄탄한 서사의 등장2016년 서울신문 신춘문예로 작품활동을 시작한 김유담의 첫번째 소설집 『탬버린』이 출간되었다. 등단 이후 착실하게 발표해온 단편 8편이 묶인 이번 소설집은 신예 소설가 김유담의 매력을 한껏 느낄 수 있는 탄탄한 서사와 생동감 넘치는 인물들로 꽉 차 있다. 태어나면서 불평등하게 주어지는 삶의 한계를 극복하고자 아등바등 살아가지만 “아무리 노력해도 100점을 받기가 어렵다는”, “최선을 다하는 삶의 무용(無用)함”(「탬버린」 156"
이계 내가 가 봤는데 별거 없더라 11,"7,200원(-10%)",https://bookthumb-phinf.pstatic.net/cover/163/190/16319002.jpg?type=m1&udate=Tue Apr 14 00:49:04 KST 2020,http://book.naver.com/search/search.nhn?query=%ED%98%84%EC%B2%A0&frameFilterType=1&frameFilterValue=2162771, 현철,파피루스,
한중록(초판본)(혜경궁 홍씨의)(양장본 HardCover),"13,320원(-10%)",https://bookthumb-phinf.pstatic.net/cover/163/000/16300075.jpg?type=m1&udate=Tue Apr 14 00:49:04 KST 2020,http://book.naver.com/search/search.nhn?query=%ED%98%9C%EA%B2%BD%EA%B6%81+%ED%99%8D%EC%94%A8&frameFilterType=1&frameFilterValue=2782, 혜경궁 홍씨,더스토리,"절대적 권력 앞에서 무너져 내리는 남편을 봐야 했던
혜경궁 홍씨의 한과 설움의 기록
역사에 남길 수 없었던 참혹한 가족사
혜경궁 홍씨가 숨어서 써 내려간 아픔의 이야기
사도세자의 부인이자 정조대왕의 어머니 혜경궁 홍씨가
눈물로 지새우며 남긴 화려한 조선 왕조의 이면![내용 소개]
왕이 되었으면 가장 위대했을 군주 사도세자와 영조와의 갈등,
화려한 조선 왕조의 이면 속에 감춰진 눈물의 이야기 

혜경궁 홍씨가 쓴 《한중록》이 더스토리 1795년 오리지널 초"
알루나 세트,"37,800원(-10%)",https://ssl.pstatic.net/static/book/image/juvenile_pest_82X116.gif&udate=Tue Apr 14 00:49:04 KST 2020,http://book.naver.com/search/search.nhn?query=%EC%9C%A0%EC%9A%B0%EC%A7%80&frameFilterType=1&frameFilterValue=2374197, 유우지,북스트림,"상관없어, 이젠. 아무래도.너만 내 것이 되면.처음 관계를 맺은 단 한 사람만을 평생의 반려로 맞을 수 있는 희귀 종족 알루나. 강인한 신체 능력을 타고 났지만 광증을 일으키는 돌연변이 렉시마의 유전자를 품고 있는 종족 렉사. 생태도 특징도 다른 두 종족은 행성 알룬에서 함께 공존하며 살아 가고 있다.어린 시절 어머니의 재혼으로 렉사 종족의 가족을 얻게 된 알루나 청년 가람. 일찍이 의붓형제 이르칸을 마음에 품은 그는 피와 살인의"
이계 내가 가 봤는데 별거 없더라 12,"7,200원(-10%)",https://bookthumb-phinf.pstatic.net/cover/163/190/16319003.jpg?type=m1&udate=Tue Apr 14 00:49:04 KST 2020,http://book.naver.com/search/search.nhn?query=%ED%98%84%EC%B2%A0&frameFilterType=1&frameFilterValue=2162771, 현철,파피루스,
연리지서,"11,700원(-10%)",https://bookthumb-phinf.pstatic.net/cover/163/110/16311052.jpg?type=m1&udate=Tue Apr 14 00:49:04 KST 2020,http://book.naver.com/search/search.nhn?query=%EA%B9%80%EC%9C%A0%EB%AF%B8&frameFilterType=1&frameFilterValue=5543, 김유미,스칼렛,"※본 도서는 2009년 발행된 〈명불허전名不虛傳〉에
2부 〈의기투합意氣投合〉이 새롭게 추가되어 출간되는
완전판 도서임을 참고 부탁드립니다.

“제가…… 감히 나리를 욕심내도 되어요?”
“아무렴. 처음부터 네 것이었으니.”

때는 조선 중기, 양민이면서도 특별 차출된 좌포청 다모 유희는 우연한 기회로 천하의 한량 이명원을 만난다. 다른 듯 닮은 두 사람의 기연은 이내 인연이 되고, 역사의 그늘 속 사람들의 목소리를 함께 듣는 동안 서로의 마음도 같은 방향으로 흘러가는데……."
우리 언젠가 화성에 가겠지만,"11,700원(-10%)",https://bookthumb-phinf.pstatic.net/cover/163/273/16327352.jpg?type=m1&udate=Tue Apr 14 00:49:04 KST 2020,http://book.naver.com/search/search.nhn?query=%EA%B9%80%EA%B0%95&frameFilterType=1&frameFilterValue=11393, 김강,아시아,"단편소설 '우리 아빠'로 제21회 심훈문학상을 받으며 작품 활동을 시작한 김강 작가의 첫 번째 소설집이다. 심사 당시 ""발랄한 상상력에 현실의 질감을 부여하는 데 성공""하였다는(구모룡?홍기돈 문학평론가, 방현석 소설가) 평을 받은 '우리 아빠'를 포함하여 모두 9편의 단편소설이 실려 있다. 

<우리 언젠가 화성에 가겠지만>이라는 소설집의 제목은 '화성 개척단'에 지원하는 주인공의 이야기를 담은 수록작 '그대, 잘 가라'에 나오는 문장을 변용하여 가져왔다. 작품집에 수록된 다수의 작품들은 근미래를 배경으로"
힐통령 태양의 사제 18,없음,https://bookthumb-phinf.pstatic.net/cover/163/190/16319004.jpg?type=m1&udate=Tue Apr 14 00:49:04 KST 2020,http://book.naver.com/search/search.nhn?query=%EC%A0%9C%EB%A6%AC%EC%97%A0&frameFilterType=1&frameFilterValue=3834275, 제리엠,위시북스,
이방인(1944년 오리지널 초판본 표지디자인)(양장본 HardCover),"8,820원(-10%)",https://bookthumb-phinf.pstatic.net/cover/163/108/16310868.jpg?type=m1&udate=Tue Apr 14 00:49:04 KST 2020,http://book.naver.com/search/search.nhn?query=%EC%95%8C%EB%B2%A0%EB%A5%B4+%EC%B9%B4%EB%AE%88&frameFilterType=1&frameFilterValue=6000002625, 알베르 카뮈,더스토리,"실존주의 문학의 선구자, 노벨 문학상 수상작가
알베르 카뮈의 대표작 《이방인》
〈르 몽드〉 선정 20세기 최고의 작품 1위!
생의 부조리와 인간의 실존을 다룬 작품억압적 관습과 현실의 부조리의 민낯을 보여 준
실존주의 문학의 대표 작품 《이방인》

《이방인》은 알베르 카뮈가 구상한 부조리극의 삼부작 중 하나이자 그가 쓴 최초의 소설이다. 1942년 5월 말, 출간 당시부터 문학적 ‘사건’으로 취급될 정도로 엄청난 호평을 받았으며 제2차 세계대전 이후 최대의 걸작이라는 극찬을"
프라임 세트(전2권),"23,400원(-10%)",https://bookthumb-phinf.pstatic.net/cover/163/140/16314068.jpg?type=m1&udate=Tue Apr 14 00:49:04 KST 2020,http://book.naver.com/search/search.nhn?query=%EA%B9%80%EB%8F%99%EC%A7%84&frameFilterType=1&frameFilterValue=11775, 김동진,지식과감성,"정치 혐오와 권력의 불신 속에서
어느 날 갑자기 총리가 된 남자!

지극히 평범했던 그가 절대 평범하지 않은 방법으로 대한민국을 뒤흔들어 놓는다.
새로운 대한민국에 대한 화두를 던지는 그의 이야기가 시작된다."
남궁쟁천기. 5,"7,200원(-10%)",https://bookthumb-phinf.pstatic.net/cover/163/181/16318115.jpg?type=m1&udate=Tue Apr 14 00:49:04 KST 2020,http://book.naver.com/search/search.nhn?query=%EC%9D%BC%ED%99%A9&frameFilterType=1&frameFilterValue=2290677, 일황,파피루스,일황 신무협 장편소설.
황제의 유모와 애정사,없음,https://bookthumb-phinf.pstatic.net/cover/163/185/16318582.jpg?type=m1&udate=Tue Apr 14 00:49:04 KST 2020,http://book.naver.com/search/search.nhn?query=%EA%B3%B5%ED%98%84%EC%A7%84&frameFilterType=1&frameFilterValue=2319364, 공현진,리비도,"고감각 에로틱 환타지 소설 (동양 고전편)
에로틱 로맨스 단편 소설 모음집인 <겐세이의 완벽한 첫 경험>을 재편집하여 동양 고전 배경 8편과 미래의 배경 1편을 별도로 모은 고전판 에디션.
 
동양 고전 단편 소설집인 이 책은 스토리도 독특하면서 해학이 가득하다.
<어유야담>처럼 고전이 될 소지가 충분히 있다. 
야한 씬 묘사가 상당히 세련되었고 성인 소설 읽는 맛을 준다. 
암시와 비유, 은근한 유머 등 매우 감각적이다. 대사나 분위기, 성애 묘사 등이 고품격, 고감각으로 성인 소설의 품격을 한..."
베아트리체 외전 세트(블랙 라벨 클럽 24)(전2권),"21,600원(-10%)",https://bookthumb-phinf.pstatic.net/cover/163/108/16310869.jpg?type=m1&udate=Tue Apr 14 00:49:05 KST 2020,http://book.naver.com/search/search.nhn?query=%EB%A7%88%EC%85%B0%EB%A6%AC&frameFilterType=1&frameFilterValue=3516479, 마셰리,디앤씨미디어,"“사랑해요. 당신만을 영원히.”
“영원히 너의 남자로 살게.”

영원한 사랑을 맹세하고 백여 년 뒤.
두 사람이 꿈꾸던 세상과는 많은 것이 달라진 시대에 환생한 
클로이와 알렌은 과거의 맹세가 무색하게 서로를 알아보지 못한다.
하지만 어쩐지 서로가 신경 쓰이는 두 사람.

“클로이, 나와 결혼해 주겠느냐?”

그러던 중 알렌의 친구 밀런이 정략결혼을 피하기 위해 
클로이에게 청혼하는데……."
프라임 상,"11,700원(-10%)",https://bookthumb-phinf.pstatic.net/cover/163/140/16314075.jpg?type=m1&udate=Tue Apr 14 00:49:05 KST 2020,http://book.naver.com/search/search.nhn?query=%EA%B9%80%EB%8F%99%EC%A7%84&frameFilterType=1&frameFilterValue=11775, 김동진,지식과감성,
스켈레톤 마스터 21/완결,"7,200원(-10%)",https://bookthumb-phinf.pstatic.net/cover/163/181/16318118.jpg?type=m1&udate=Tue Apr 14 00:49:05 KST 2020,http://book.naver.com/search/search.nhn?query=%EB%8D%94%ED%8E%98%EC%9D%B4%EC%84%9C&frameFilterType=1&frameFilterValue=2304123, 더페이서,위시북스,
디미트리오스의 가면(열린책들 세계문학 248)(양장본 HardCover),"12,420원(-10%)",https://bookthumb-phinf.pstatic.net/cover/163/108/16310887.jpg?type=m1&udate=Tue Apr 14 00:49:05 KST 2020,http://book.naver.com/search/search.nhn?query=%EC%97%90%EB%A6%AD+%EC%95%B0%EB%B8%94%EB%9F%AC&frameFilterType=1&frameFilterValue=6000095560, 에릭 앰블러,열린책들,"『디미트리오스의 가면』은 앰블러의 대표작이자 〈스파이 소설의 최고 걸작〉이라 불리는 작품이다. 영국의 추리 소설가인 주인공 래티머가 어느 날 터키에서 시체로 발견된 악명 높은 국제적 범죄자이자 스파이 디미트리오스라는 인물에게 흥미를 갖게 되고, 유럽 곳곳을 오가며 그의 현란한 범죄 인생을 추적하면서 벌어지는 이야기를 담고 있다. 정체를 숨긴 채 유럽 각국의 온갖 범죄에 관여해 온 수수께끼의 악당 디미트리오스의 발자취를 따라가며, 서서히 드러나는 놀라운 사실들, 반전과 서스펜스를 거듭하는 이야기를 통해, 자본주의 사회의 이면에 드리운"
정령왕 엘퀴네스 16,"13,500원(-10%)",https://bookthumb-phinf.pstatic.net/cover/163/252/16325265.jpg?type=m1&udate=Tue Apr 14 00:49:05 KST 2020,http://book.naver.com/search/search.nhn?query=%EC%9D%B4%ED%99%98&frameFilterType=1&frameFilterValue=5000023483, 이환,드림북스,
녹정기 세트(특별 한정판)(전12권),"151,200원(-10%)",https://bookthumb-phinf.pstatic.net/cover/162/614/16261433.jpg?type=m1&udate=Tue Apr 14 00:49:05 KST 2020,http://book.naver.com/search/search.nhn?query=%EA%B9%80%EC%9A%A9&frameFilterType=1&frameFilterValue=5000004030, 김용,중원문화,"김용이 쓴 마지막 소설!
이 소설의 가장 큰 매력은 위소보라는 독특한 주인공에게 있다. 위소보는 탐욕스럽고 게으르며 여색을 밝힐 뿐만 아니라 무공 수준까지 낮다. 또 하나 엽기적 섹스장면을 다룬 역사 소설이라는 점이다. 주인공 위소보에게 맞으면 성적 흥분을 느끼는 건녕공주가 나오는데, 즉 새디즘(SADISM)이 화재가 되는 소설로 책의 내용을 더욱 흥미롭게 하고 있다. 김용 문학의 최고 걸작으로 평가 받으나 정통 무협 작품은 아니다. 일단 주인공이 무림의 고수가 아닐 뿐더러 정의롭지도 않은 안티 히어로에 가깝기 때문이다. 그"
망자들,"11,700원(-10%)",https://bookthumb-phinf.pstatic.net/cover/163/109/16310965.jpg?type=m1&udate=Tue Apr 14 00:49:05 KST 2020,http://book.naver.com/search/search.nhn?query=%ED%81%AC%EB%A6%AC%EC%8A%A4%ED%8B%B0%EC%95%88+%ED%81%AC%EB%9D%BC%ED%9D%90%ED%8A%B8+%EC%A0%80&frameFilterType=1&frameFilterValue=4663162, 크리스티안 크라흐트 저,을유문화사,"헤르만 헤세 문학상, 스위스 도서상 수상작세계가 주목하는 작가 크리스티안 크라흐트의 최신작 국내 초역『망자들』은 크리스티안 크라흐트의 예술적 상상력이 돋보이는 작품으로, 여러 의미에서 이미 죽은 적이 있는 자, 즉 ‘망자들’의 여정을 기묘하고 환상적으로 그려낸 소설이다. 크라흐트는 1930년대 파시즘이 맹위를 떨치던 시절, 독일과 일본을 오가는 주인공들의 삶을 실제 역사적 사실을 바탕으로 재구성한 무대 위에 신선하게 펼쳐 보이며 앞을 내다볼 수 없는 특별한 세계 속으"
시간과 장의사,"16,920원(-10%)",https://bookthumb-phinf.pstatic.net/cover/162/982/16298280.jpg?type=m1&udate=Tue Apr 14 00:49:05 KST 2020,http://book.naver.com/search/search.nhn?query=%EC%9D%B4%EB%AC%B5%EB%8F%8C&frameFilterType=1&frameFilterValue=4525843, 이묵돌,냉수,"20대의 열광적인 지지를 받고 있는 작가 이묵돌의 첫 소설집
여행 에세이 〈역마〉로 새로운 글쟁이로 자리잡은 이묵돌이 페이스북 페이지/인스타그램 “이묵돌”에서 2018년 10월부터 2019년 10월까지 써 온 단편을 모은『시간과 장의사』. 76편의 단편을 비롯해 이 단편집에서 최초 공개하는 3편의 단편을 수록했다.
다양한 소재의 단편들이 향하는 주된 정서는 바로 ‘상실’이다. 죽음이나 이별과 같은 물리적 사건뿐 아니라 가난이나 계층의 단절 같은 심리적 요소들 역시 상실을 낳게 하는 주된 원인이 됨을 드러낸다. 이런 상실에 관한 글들"
까칠한 재석이가 결심했다 (특별보급판),"8,820원(-10%)",https://bookthumb-phinf.pstatic.net/cover/162/985/16298576.jpg?type=m1&udate=Tue Apr 14 00:49:05 KST 2020,http://book.naver.com/search/search.nhn?query=%EA%B3%A0%EC%A0%95%EC%9A%B1&frameFilterType=1&frameFilterValue=5000000845, 고정욱,애플북스,"심각한 게임중독과의 한판 승부!
까칠한 재석이가 게임에 빠진 친구를 위해 다시 한 번 결심했다!청소년들 사이에서 폭발적으로 인기를 끈 ‘까칠한 재석이’ 시리즈의 여섯 번째 이야기, 《까칠한 재석이가 결심했다》(애플북스)가 무선제본으로 제작되었다. 무선제본 까칠한 재석이 시리즈는 그동안 재석이 캐릭터를 사랑해주신 감사의 마음을 담아 고정욱 작가님과 출판사가 함께 기획하였다. 착한 가격으로 책의 정가를 낮추고 손에 잡기 편안한 판형 크기로 조정해 독자들에게 손에 꼭 쥐고 다닐 수 있는 친구 같은 책이 되고자 하였다"
흙색을 닮아 간다,"11,700원(-10%)",https://bookthumb-phinf.pstatic.net/cover/163/114/16311403.jpg?type=m1&udate=Tue Apr 14 00:49:05 KST 2020,http://book.naver.com/search/search.nhn?query=%EB%B0%95%EC%A2%85%EC%82%BC&frameFilterType=1&frameFilterValue=85108, 박종삼,지식과감성,"흙색이란 가장 자연스러운 색이다.
그리고 누구나 결국 그 색으로 변하게 되어 있다.
이것은 곧 마음 상태를 뜻하는 것이다. 
화려한 색보다는 흙색이 사람들에게 평온과 안정을 주기 때문이다."
다시 읽는 어린왕자,없음,https://bookthumb-phinf.pstatic.net/cover/162/805/16280591.jpg?type=m1&udate=Tue Apr 14 00:49:05 KST 2020,http://book.naver.com/search/search.nhn?query=%EC%95%99%ED%88%AC%EC%95%88+%EB%93%9C+%EC%83%9D%ED%85%8D%EC%A5%90%ED%8E%98%EB%A6%AC&frameFilterType=1&frameFilterValue=603429, 앙투안 드 생텍쥐페리,투나미스,"새로운 그림
새로운 번역
새로운 구성
생텍쥐페리의 어린왕자, 새로운 글과 그림 및 구성으로 재편했다. 챕터의 구분을 없애고 4B 연필로 삽화를 다시 그려넣었다. 어린왕자의 스토리를 끊임없이 체감할 수 있도록 편집했다."
그립스홀름 성(부클래식 81),"9,000원(-10%)",https://bookthumb-phinf.pstatic.net/cover/163/000/16300041.jpg?type=m1&udate=Tue Apr 14 00:49:05 KST 2020,http://book.naver.com/search/search.nhn?query=%EC%BF%A0%EB%A5%B4%ED%8A%B8+%ED%88%AC%ED%99%80%EC%8A%A4%ED%82%A4&frameFilterType=1&frameFilterValue=4660444, 쿠르트 투홀스키,부북스,"『그립스홀름 성. 짧은 여름이야기』(1931)는 그의 몇 안 되는 소설 중의 하나이다. 작가가 출판사 사장 로볼트에게 보내는 편지로 시작하여 마치 작가의 실제 이야기처럼 보이는 이 작품이 발표되자 평론가들은 이 작품 속의 유머와 경쾌함을 칭찬했고, 투홀스키 본인은 “손가락 연습”이었다고 표현하며 쉽게 쓴 소설임을 강조했다.페터로 불리는 주인공과 공주라는 별명을 가진 그의 여자 친구 뤼디아의 5주간의 휴가 이야기, 그야말로 ‘짧은 여름이야기’인 이 소설은, 작가가 쉽게 썼다고 강조한 것처럼 독자도"
